,id,title,overview,release_date,vote_average,vote_count,genre
8961,287027,Hazal,"The son of a wealthy, respected family seeks the hand of Hazal; unexpectedly, soon after her marriage, her husband dies. According to custom, as the deceased family had paid dowry for Hazal, she must marry the next male sibling—which in this case, happens to be an 11-year old boy.",9/12/1979,5,2,['Drama']
8962,676696,Sirocco and the Kingdom of Winds,"Agnès, Juliette and Carmen's neighbour, writes children's storybooks that take place in a fantasy world, The Kingdom of the Winds. The intrepid sisters discover a passageway between their world and this extraordinary universe. Once on the other side the girls take on the appearance of cats, and discover Sirocco, a terrifying character who can control the wind.",12/13/2023,7.7,10,"['Adventure', 'Animation', 'Family', 'Fantasy']"
8963,44629,Animal Kingdom,"Joshua “J” is taken in by his extended family after his mother dies of an overdose. The clan, ruled by J’s scheming grandmother, is heavily involved in criminal activities, and J is soon indoctrinated into their way of life. But J is given a chance to take another path when a cop seeks to help him.",6/3/2010,6.811,823,"['Crime', 'Drama']"
8964,333348,Love the Coopers,"When four generations of the Cooper clan come together for their annual Christmas Eve celebration, a series of unexpected visitors and unlikely events turn the night upside down, leading them all toward a surprising rediscovery of family bonds and the spirit of the holiday.",11/12/2015,6,802,"['Comedy', 'Family', 'Drama']"
8965,1219522,Tenement,"Following her mother’s death, manga artist Sorya travels to her ancestral home in Phnom Penh, with hopes of reconnecting with her distant family and using the visit as inspiration for her work. All goes well initially. Renting an apartment in Metta, a rundown Khmer Rouge-era housing complex, her visit to her maternal relatives finds her welcomed with open arms. But Sorya’s waking hours in the apartment and its surroundings are punctuated by terrifying, bloody visions, almost as though she were a conduit for horrors of the past wanting to seep into the present.",10/27/2024,5.8,10,"['Drama', 'Horror']"
8966,24100,The Little Vampire,"Based on the popular books, the story tells of Tony who wants a friend to add some adventure to his life. What he gets is Rudolph, a vampire kid with a good appetite. The two end up inseparable, but their fun is cut short when all the hopes of the vampire race could be gone forever in single night. With Tony's access to the daytime world, he helps them to find what they've always wanted.",10/27/2000,6.9,431,"['Family', 'Adventure', 'Comedy', 'Fantasy']"
8967,962,The Gold Rush,A gold prospector in Alaska struggles to survive the elements and win the heart of a dance hall girl.,7/13/1925,8,1617,"['Adventure', 'Comedy', 'Drama']"
8968,522,Ed Wood,"The mostly true story of the legendary ""worst director of all time"", who, with the help of his strange friends, filmed countless B-movies without ever becoming famous or successful.",9/28/1994,7.484,2327,"['Comedy', 'Drama', 'History']"
8969,220845,The Smurfs: The Legend of Smurfy Hollow,"When Brainy Smurf is favored to win the annual Smurfberry Hunt for the ninth year in a row, Gutsy Smurf sets out to discover how Brainy wins every year. Gutsy’s investigation takes him into spooky Smurfy Hollow–and right into Gargamel’s trap! Can Brainy and Gutsy, with the help of Smurfette, put aside their rivalry before Gargamel captures them–or worse, they come face-to-face with the legendary ghost, the Headless Horseman?",9/12/2013,6.816,103,"['Animation', 'Comedy', 'Family', 'Fantasy']"
8970,25678,American Ninja 2: The Confrontation,"On a remote Caribbean island, Army Ranger Joe Armstrong saves an old friend from the clutches of ""The Lion"", an evil super-criminal who has kidnapped a local scientist and mass-produced an army of mutant Ninja warriors.",5/1/1987,5.5,277,['Action']
8971,8130,Desperately Seeking Susan,A bored New Jersey suburban housewife's fascination with a free-spirited woman she has read about in the personal columns leads to her being mistaken for the woman herself and into a chaotic adventure of amnesia and self-discovery.,3/29/1985,6.056,440,"['Drama', 'Comedy', 'Crime']"
8972,45450,Royal Warriors,"When a tough policewoman learns about a group of violent terrorists, she, along with her partner and a Japanese detective, does everything it takes to take them down.",6/26/1986,7,52,"['Crime', 'Action']"
8973,38027,Mandingo,"Warren Maxwell, the owner of a run-down plantation, pressures his son, Hammond, to marry and produce an heir to inherit the plantation. Hammond settles on his own cousin, Blanche, but purchases a sex slave when he returns from the honeymoon. He also buys his father a new Mandingo slave named Mede to breed and train as a prize-fighter.",6/6/1975,6.701,134,"['Romance', 'Drama', 'History']"
8974,9395,Above the Law,"Nico Toscani is an Italian immigrant, American patriot, ex-CIA agent, aikido specialist and unorthodox Chicago policeman. He is as committed to his job as he is to his personalized brand of justice—expert and thorough bone-crushing.",4/8/1988,6.1,707,"['Action', 'Thriller', 'Drama']"
8975,9013,Midnight Run,"A bounty hunter pursues a former Mafia accountant who embezzled $15 million of mob money. He is also being chased by a rival bounty hunter, the F.B.I., and his old mob boss after jumping bail.",7/20/1988,7.197,1101,"['Action', 'Comedy', 'Crime']"
8976,755339,Just Another Christmas,"After taking a very nasty fall on Christmas Eve, grinchy Jorge blacks out and wakes up one year later, with no memory of the year that has passed. He soon realizes that he’s doomed to keep waking up on Christmas Eve after Christmas Eve, having to deal with the aftermath of what his other self has done the other 364 days of the year.",12/3/2020,7.3,416,"['Comedy', 'Family', 'Drama']"
8977,12914,Stargate: Continuum,Ba'al travels back in time and prevents the Stargate program from being started. SG-1 must somehow restore history.,7/29/2008,7.1,516,"['Action', 'Adventure', 'Science Fiction']"
8978,389053,The Do-Over,The life of a bank manager is turned upside down when a friend from his past manipulates him into faking his own death and taking off on an adventure.,5/27/2016,5.713,1496,"['Action', 'Adventure', 'Comedy']"
8979,686245,Survive the Night,"A disgraced doctor and his family are held hostage at their home by criminals on the run, when a robbery-gone-awry requires them to seek immediate medical attention.",7/3/2020,4.881,240,"['Action', 'Thriller']"
8980,86829,Inside Llewyn Davis,"In Greenwich Village in the early 1960s, gifted but volatile folk musician Llewyn Davis struggles with money, relationships, and his uncertain future.",10/18/2013,7.2,2689,"['Drama', 'Music']"
8981,6309,Flood,"Timely yet terrifying, The Flood predicts the unthinkable. When a raging storm coincides with high seas it unleashes a colossal tidal surge, which travels mercilessly down England's East Coast and into the Thames Estuary. Overwhelming the Barrier, torrents of water pour into the city. The lives of millions of Londoners are at stake.",8/24/2007,5.3,141,"['Drama', 'Action', 'Thriller']"
8982,425505,Kin,"A young boy finds a powerful otherworldly weapon, which he uses to save his older adoptive brother from a crew of thugs. Before long, the two of them are also pursued by federal agents and mysterious mercenaries aiming to reclaim their asset.",8/29/2018,6.122,826,"['Science Fiction', 'Action', 'Adventure', 'Thriller']"
8983,13391,Vexille,"2067: Isolation:  Japan seals herself off from the eyes of the world in the face of unilateral international policy setting strict limits on the use of robotic technology. The island nation exists only behind a veil of seclusion. No soul shall enter. No soul shall leave.  2077: Revelation:  The veil is breached. Japan is infiltrated by agents of the organization S.W.O.R.D., a fighting force operating outside of the protection of the United States and her allies. Their mission: Determine if the Japanese are developing banned robotic bio-technology, forbidden due to its threat to humankind. In the battle between machine and man, humanity stands to suffer most.",8/18/2007,6.7,154,"['Animation', 'Science Fiction']"
8984,382597,R.A.I.D. Special Unit,"The story of a woman who dreams to join an intervention group in the police department called RAID. Unfortunately, she is rather clumsy and both her family (and soon to be family-in-law) and a veteran of the RAID do not approve. However, Johanna is determined to prove them wrong.",2/1/2017,5.725,907,"['Action', 'Comedy']"
8985,249842,1/3 Lover,"Everyone seems to be chasing Mona Hsia-Hwang. The opening scene has her being pursued a cornered by a cop, who molests her with his pistol. She gives into his attentions, then shoots him, establishing her credentials as a femme fatale. We then meet Mona's young cousin May, being picked up by Mona's husband's adopted son Li Wai Wai. Wai is the smouldering sullen type, whom May fancies almost immediately. Trouble is, Wai is secretly in love with Mona. Mona tends to the bodily functions of her sick and elderly husband Hwang Fei Hung. Fei Hung has a heart condition, and is under medical orders to avoid excitement. But, with a wife as luscious as Rena M, how is this possible?",1/1/1993,6.7,5,"['Comedy', 'Drama']"
8986,11223,Coma,A young female doctor discovers something sinister going on in her hospital. Relatively healthy patients are having 'complications' during simple operations and ending up in comas. The patients are then shipped off to an institute that looks after them. The young doctor suspects there is more to this than meets the eye.,1/6/1978,6.7,410,"['Thriller', 'Mystery']"
